datetime,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),RH,AH,T
06-03-2005 14:00,1.4,992,275,6.7,844,156,830,113,990,552,26.6,0.399,13.1
06-03-2005 15:00,3,1104,275,13.3,1095,246,609,163,1210,930,25.7,0.3914,13.3
06-03-2005 16:00,1.5,933,275,4,711,205,912,146,850,554,27.7,0.3885,12
06-03-2005 17:00,1.7,973,275,5.3,778,257,839,167,916,723,30.1,0.4067,11.5
06-03-2005 18:00,2.3,1069,275,8.6,923,228,735,162,1036,875,33.2,0.4115,10.1
06-03-2005 19:00,2.5,1055,275,6.2,821,321,797,194,942,949,38.1,0.4282,8.6
06-03-2005 20:00,2.1,1032,275,5.3,778,270,834,185,926,869,41.2,0.4433,8
06-03-2005 21:00,1.5,982,275,4.1,714,203,879,158,905,747,43.8,0.4551,7.5
06-03-2005 22:00,1.4,968,275,3.5,680,201,918,156,891,740,46.9,0.465,6.8
06-03-2005 23:00,1.4,979,275,4.1,718,207,883,157,903,807,46.3,0.4394,6.1
07-03-2005 00:00,1.4,935,275,3.2,666,180,939,141,836,653,45.5,0.4187,5.6
07-03-2005 01:00,1.2,942,275,3.2,666,140,960,116,848,553,48.8,0.4393,5.4
07-03-2005 02:00,0.9,883,275,1.7,561,93,1080,84,785,412,51.2,0.4534,5.1
07-03-2005 03:00,0.6,841,275,0.7,470,93,1311,84,708,289,51,0.4563,5.3
07-03-2005 04:00,0.4,843,275,0.5,443,35,1490,34,730,262,57.2,0.5094,5.2
07-03-2005 05:00,0.4,872,275,0.6,460,47,1359,45,755,288,63.1,0.5381,4.5
07-03-2005 06:00,0.5,862,275,0.8,474,68,1312,59,753,310,54.5,0.486,5.2
07-03-2005 07:00,0.7,917,275,1.7,562,131,1099,99,827,418,51.3,0.4712,5.6
07-03-2005 08:00,1.5,1022,275,5.2,771,289,812,165,941,769,45.4,0.4244,5.9
07-03-2005 09:00,1.9,1022,275,6.6,837,322,755,168,978,881,41.3,0.4145,6.9
07-03-2005 10:00,1.6,961,275,5.5,789,330,839,169,910,816,34.2,0.3834,8.6
07-03-2005 11:00,1.4,912,275,4.4,731,339,912,162,811,684,27.7,0.3308,9.6
07-03-2005 12:00,1.3,896,275,4.4,731,316,911,155,799,627,25.3,0.3224,10.6
07-03-2005 13:00,1.3,890,275,4.3,726,218,921,136,779,523,25.6,0.3181,10.2
07-03-2005 14:00,1.2,891,275,4.5,740,177,919,124,788,502,25.2,0.3079,10
07-03-2005 15:00,1.3,894,275,4.5,737,278,913,158,805,604,25.7,0.3088,9.7
07-03-2005 16:00,1.4,907,275,4.8,753,313,886,167,819,682,26.8,0.3226,9.7
07-03-2005 17:00,1.7,973,275,6.3,827,351,825,176,888,846,27.3,0.3216,9.4
07-03-2005 18:00,2.5,1035,275,9.6,961,374,726,204,985,1027,28,0.2999,7.9
07-03-2005 19:00,3.8,1146,275,15,1147,431,621,209,1148,1315,30.7,0.3066,6.9
07-03-2005 20:00,4.2,1176,275,15.4,1162,468,600,224,1137,1363,33.3,0.3152,6.1
07-03-2005 21:00,2.8,1057,275,8.9,935,368,720,211,982,1236,37.4,0.329,5
07-03-2005 22:00,1.5,974,275,5,763,239,861,174,865,1076,40.9,0.3417,4.2
07-03-2005 23:00,1.8,1044,275,6.5,834,292,781,181,924,1200,43.5,0.3538,3.9
08-03-2005 00:00,1.5,988,275,4.4,734,205,860,157,868,1081,47.7,0.3658,3
08-03-2005 01:00,1.5,1016,275,5.3,781,255,799,154,918,1174,52.1,0.3855,2.5
08-03-2005 02:00,1.2,929,275,3.1,659,220,920,147,851,1033,53.5,0.3831,2
08-03-2005 03:00,0.8,876,275,1.9,576,220,1040,147,815,900,56.7,0.3803,1
08-03-2005 04:00,0.8,872,275,1.7,558,114,1054,101,807,853,59.4,0.3841,0.5
08-03-2005 05:00,0.7,888,275,1.9,574,153,1035,114,820,886,56.8,0.3903,1.4
08-03-2005 06:00,0.7,927,275,2.8,638,224,949,134,846,949,58.4,0.388,0.9
08-03-2005 07:00,1.3,991,275,5.5,786,295,817,144,931,1037,61,0.3881,0.3
08-03-2005 08:00,3.4,1317,275,18.3,1247,667,558,182,1360,1571,59.1,0.3913,0.9
08-03-2005 09:00,5.5,1402,275,26.3,1462,867,449,223,1599,1885,47.9,0.3959,4.1
08-03-2005 10:00,4.1,1222,275,16.3,1188,666,554,219,1265,1683,34.6,0.3652,7.7
08-03-2005 11:00,3,1109,275,12.3,1060,595,650,215,1091,1412,25.7,0.3341,10.9
08-03-2005 12:00,1.9,959,275,7.4,875,421,797,191,864,1006,17.4,0.2715,13.7
08-03-2005 13:00,1.8,964,275,8.1,902,292,780,162,882,855,16.8,0.2672,14
08-03-2005 14:00,2.1,1006,275,10.8,1006,308,705,165,988,964,17,0.2729,14.1
08-03-2005 15:00,2.3,1002,275,9.7,968,347,732,171,920,886,15.8,0.2678,15
08-03-2005 16:00,2.3,997,275,9.9,975,377,739,164,926,947,14.9,0.2775,16.5
08-03-2005 17:00,2,1019,275,9.6,964,325,729,168,957,984,16.7,0.2972,15.8
08-03-2005 18:00,3.1,1192,275,16.5,1196,508,581,204,1222,1450,23.9,0.3597,13.2
08-03-2005 19:00,5.1,1399,275,23.4,1387,768,487,242,1499,1837,33.8,0.4436,11
08-03-2005 20:00,5.9,1419,275,24.2,1408,764,466,246,1531,1899,39,0.4644,9.5
08-03-2005 21:00,3.2,1250,275,13.3,1094,500,600,215,1198,1629,42.4,0.4716,8.5
08-03-2005 22:00,2.4,1156,275,8.4,916,463,687,206,1055,1490,44,0.4564,7.5
08-03-2005 23:00,1.4,1064,275,5.4,783,258,785,167,954,1319,46,0.4505,6.6
09-03-2005 00:00,1.4,1066,275,5.2,771,214,795,145,949,1247,49.6,0.4526,5.5
09-03-2005 01:00,1.3,1031,275,4.6,741,191,821,133,927,1144,52.2,0.4567,4.9
09-03-2005 02:00,1,973,275,3.2,663,154,889,117,887,1014,53.5,0.4584,4.6
09-03-2005 03:00,0.8,937,275,2.2,600,154,985,117,873,885,53.1,0.4589,4.7
09-03-2005 04:00,0.8,930,275,2.5,616,113,969,90,893,875,56.8,0.4614,3.8
09-03-2005 05:00,0.9,949,275,2.8,640,167,902,112,909,971,63.5,0.463,2.3
09-03-2005 06:00,0.9,979,275,3.9,707,235,851,120,959,1048,64.9,0.4657,2
09-03-2005 07:00,1.7,1094,275,7.2,865,372,708,141,1061,1223,65.3,0.4688,2
09-03-2005 08:00,4.3,1450,275,20.9,1322,877,490,190,1497,1756,61.6,0.4829,3.3
09-03-2005 09:00,6,1508,275,27,1479,900,419,215,1685,2014,52.5,0.4851,5.7
09-03-2005 10:00,3.8,1374,275,18.5,1255,733,504,215,1375,1855,43.5,0.4774,8.3
09-03-2005 11:00,3.3,1308,275,14,1117,691,549,235,1261,1795,38.9,0.4926,10.5
09-03-2005 12:00,2.3,1249,275,10.5,996,457,593,194,1198,1575,33.4,0.5488,14.5
09-03-2005 13:00,2.4,1282,275,11.2,1023,369,573,159,1305,1461,34.6,0.6147,15.7
09-03-2005 14:00,2.2,1253,275,10.3,988,285,589,123,1292,1314,36.3,0.6593,16.1
09-03-2005 15:00,1.9,1222,275,8.6,924,279,612,121,1216,1147,34.5,0.6728,17.3
09-03-2005 16:00,1.7,1201,275,7.6,882,198,638,102,1189,948,34.1,0.6781,17.6
09-03-2005 17:00,1.9,1238,275,10.2,985,229,592,114,1271,1252,33.1,0.6779,18
09-03-2005 18:00,3.8,1434,275,17.8,1234,477,476,168,1520,1676,41,0.6792,14.6
09-03-2005 19:00,5.3,1573,275,25.3,1436,679,407,207,1747,2056,46.2,0.6794,12.8
09-03-2005 20:00,5.9,1552,275,24.4,1413,682,407,199,1724,2088,53.9,0.7312,11.5
09-03-2005 21:00,5.5,1510,275,20,1297,679,458,192,1606,1945,58.8,0.7512,10.6
09-03-2005 22:00,2,1165,275,7.3,870,298,671,148,1181,1482,60,0.7238,9.7
09-03-2005 23:00,1.8,1177,275,6.6,837,265,670,137,1161,1448,64.2,0.7071,8.3
10-03-2005 00:00,1.6,1135,275,5.7,800,196,705,123,1130,1304,65.5,0.6961,7.8
10-03-2005 01:00,1.3,1070,275,4.5,739,155,767,109,1070,1186,65.9,0.6868,7.5
10-03-2005 02:00,1.1,1034,275,4.1,715,131,801,98,1067,1051,72.1,0.6847,6.1
10-03-2005 03:00,1.1,1014,275,4.4,731,131,784,98,1062,1038,78.2,0.6684,4.6
10-03-2005 04:00,1,988,275,3.3,673,165,838,94,1034,969,80.9,0.667,4
10-03-2005 05:00,0.8,975,275,3.3,668,169,874,95,1020,951,79.1,0.6611,4.2
10-03-2005 06:00,0.9,984,275,3.5,681,224,852,101,1020,970,73.2,0.6577,5.3
10-03-2005 07:00,1.3,1092,275,6.4,831,249,720,100,1143,1090,76.1,0.6395,4.3
10-03-2005 08:00,4.1,1454,275,20.1,1299,863,457,150,1606,1673,74.6,0.647,4.8
10-03-2005 09:00,3.9,1446,275,21.2,1328,665,439,168,1620,1833,64.5,0.6702,7.5
10-03-2005 10:00,3.5,1316,275,13.7,1105,670,511,199,1372,1828,49.3,0.6772,11.7
10-03-2005 11:00,2.7,1283,275,11.7,1039,500,549,168,1308,1724,41.2,0.6857,14.7
10-03-2005 12:00,2.3,1223,275,10.6,999,428,578,161,1258,1547,33.2,0.6535,17.4
10-03-2005 13:00,2.3,1176,275,9.8,969,428,612,161,1196,1300,26.2,0.5637,18.8
10-03-2005 14:00,2.1,1041,275,9.1,945,306,692,145,1082,1000,18.1,0.3955,19.1
10-03-2005 15:00,2.2,1008,275,9.2,946,334,705,148,1016,942,15.3,0.3431,19.5
10-03-2005 16:00,1.8,962,275,5.9,807,268,821,131,901,745,14.4,0.337,20.2
10-03-2005 17:00,1.9,1048,275,8.6,925,284,721,137,1022,941,16,0.3632,19.8
10-03-2005 18:00,2.7,1145,275,12.7,1074,393,593,163,1186,1232,21.6,0.4012,16.5
10-03-2005 19:00,4.7,1198,275,19.8,1291,603,531,219,1295,1527,18.3,0.2996,14.5
10-03-2005 20:00,5.4,1319,275,23.8,1399,757,497,245,1458,1746,22.8,0.3364,12.8
10-03-2005 21:00,4.2,1274,275,14.6,1136,684,547,229,1233,1741,35.9,0.4862,11.5
10-03-2005 22:00,2.1,1085,275,7.6,882,426,705,184,985,1433,34.6,0.411,9.5
10-03-2005 23:00,1.4,1017,275,4.9,760,254,806,151,922,1235,38.2,0.4203,8.3
11-03-2005 00:00,1.4,1039,275,5.2,774,227,786,133,949,1173,41.7,0.4387,7.7
11-03-2005 01:00,1.4,1027,275,4.8,751,221,798,135,936,1171,44.9,0.4472,6.8
11-03-2005 02:00,1,952,275,3.2,662,155,905,111,887,1024,49.4,0.4551,5.7
11-03-2005 03:00,0.8,930,275,2.4,609,120,968,90,864,928,50.1,0.4629,5.7
11-03-2005 04:00,0.8,942,275,3.2,665,134,923,91,912,956,56.4,0.4761,4.4
11-03-2005 05:00,0.7,897,275,2.1,594,128,999,89,870,871,55.2,0.4807,4.9
11-03-2005 06:00,0.6,928,275,2.7,631,148,985,89,908,884,56.3,0.48,4.5
11-03-2005 07:00,0.2,987,275,4.5,738,233,833,117,957,1010,59.7,0.4839,3.8
11-03-2005 08:00,1.5,1272,275,13.8,1111,470,563,141,1279,1416,58.6,0.4915,4.3
11-03-2005 09:00,3.5,1452,275,22.7,1370,679,445,189,1581,1817,50,0.5067,7.1
11-03-2005 10:00,3,1415,275,19.3,1278,796,483,211,1399,1870,38.4,0.5066,11.1
11-03-2005 11:00,3,1415,275,19.3,1278,812,483,235,1399,1870,38.4,0.5066,11.1
11-03-2005 12:00,1,1203,275,9.3,951,339,618,162,1162,1305,30.6,0.5949,17.2
11-03-2005 13:00,1.5,1258,275,12.1,1052,354,551,172,1297,1205,33.3,0.6741,17.8
11-03-2005 14:00,2.2,1328,275,14.2,1123,466,508,182,1404,1339,31.8,0.6853,18.8
11-03-2005 15:00,1.7,1260,275,12.3,1059,417,544,180,1319,1161,29.9,0.6604,19.3
11-03-2005 16:00,1.1,1201,275,10.2,985,289,585,156,1252,996,31.5,0.6752,18.8
11-03-2005 17:00,1.3,1161,275,10.4,992,324,601,168,1211,906,28.1,0.5817,18.2
11-03-2005 18:00,1.5,1254,275,13.9,1112,376,533,181,1349,1161,35.3,0.6356,16
11-03-2005 19:00,3.4,1452,275,23.1,1381,619,428,226,1661,1695,43.6,0.6825,13.8
11-03-2005 20:00,3.8,1438,275,22.8,1374,689,435,231,1640,1705,48.8,0.725,12.9
11-03-2005 21:00,2.8,1273,275,13.4,1096,582,553,222,1350,1379,49.3,0.7277,12.8
11-03-2005 22:00,0.8,1096,275,6.8,850,287,690,165,1146,943,50.9,0.7202,12.2
11-03-2005 23:00,0.5,1151,275,6,813,238,702,151,1156,1073,55.9,0.7138,10.6
12-03-2005 00:00,1,1189,275,5.7,797,312,688,174,1157,1213,55.9,0.7014,10.3
12-03-2005 01:00,0.4,1078,275,3.9,704,231,765,145,1077,898,55.8,0.6927,10.2
12-03-2005 02:00,0.4,1152,275,4.9,759,234,706,147,1113,1094,57.3,0.7015,10
12-03-2005 03:00,0.3,1128,275,4.5,740,195,705,134,1113,1064,57.9,0.7191,10.2
12-03-2005 04:00,0.3,1015,275,2.3,608,113,873,85,1027,655,59.4,0.7459,10.3
12-03-2005 05:00,0.3,979,275,1.5,547,73,952,55,1039,470,68.9,0.8329,9.8
12-03-2005 06:00,0.3,972,275,1.5,542,103,1029,65,1056,443,75.3,0.8764,9.2
12-03-2005 07:00,0.3,992,275,1.8,565,121,912,84,1074,547,73.1,0.8621,9.4
12-03-2005 08:00,0.1,1053,275,3.3,671,132,807,88,1137,570,66.1,0.8444,10.6
12-03-2005 09:00,0.2,1140,275,5.8,800,178,679,109,1209,782,58.5,0.8517,12.6
12-03-2005 10:00,0.6,1136,275,6.2,822,218,653,130,1184,744,48.6,0.8253,15
12-03-2005 11:00,0.7,1180,275,6.7,846,246,646,137,1206,791,51.5,0.8313,14.2
12-03-2005 12:00,0.6,1131,275,5.6,792,252,678,145,1177,749,48.6,0.8266,15.1
12-03-2005 13:00,0.3,1083,275,5.8,804,208,702,128,1105,615,35.4,0.7233,18
12-03-2005 14:00,0.5,1120,275,7,859,219,640,129,1167,681,35.3,0.7184,17.9
12-03-2005 15:00,0.2,1038,275,3.8,699,160,765,105,1042,515,35,0.7014,17.7
12-03-2005 16:00,0.4,1096,275,5.5,788,191,699,114,1115,583,35.5,0.7065,17.6
12-03-2005 17:00,0.7,1126,275,7.6,881,270,648,146,1140,728,34.1,0.6775,17.5
12-03-2005 18:00,0.9,1153,275,8.3,910,285,622,156,1208,827,40,0.7018,15.6
12-03-2005 19:00,0.8,1177,275,7.5,878,289,641,152,1224,844,47.8,0.7582,14
12-03-2005 20:00,2.4,1383,275,14.1,1119,550,522,201,1415,1310,51.4,0.776,13.2
12-03-2005 21:00,3.3,1363,275,12.4,1064,679,536,221,1350,1353,56.1,0.7832,12
12-03-2005 22:00,0.9,1087,275,5.8,803,314,699,157,1130,907,54.7,0.7454,11.6
12-03-2005 23:00,0.1,1028,275,3.9,703,166,783,114,1070,646,53.3,0.7472,12
13-03-2005 00:00,0.1,1017,275,2.8,641,157,892,107,1044,482,55.4,0.7999,12.5
13-03-2005 01:00,0.1,1050,275,3.1,660,173,860,113,1071,526,56,0.7958,12.3
13-03-2005 02:00,0.2,1023,275,3.3,672,184,819,118,1069,595,53.4,0.7669,12.4
13-03-2005 03:00,0.2,940,275,2,583,93,942,69,991,416,51.8,0.7574,12.7
13-03-2005 04:00,0.2,963,275,2.5,617,85,902,63,1006,398,49.7,0.7503,13.2
13-03-2005 05:00,0.2,971,275,2,585,79,928,61,1004,394,55.9,0.7966,12.3
13-03-2005 06:00,0.2,887,275,0.9,488,55,1184,42,908,312,50.1,0.7624,13.3
13-03-2005 07:00,0.2,944,275,1.6,551,98,1063,68,985,381,51.8,0.7384,12.3
13-03-2005 08:00,0.2,970,275,2.1,592,190,909,120,1018,509,50.4,0.7448,12.9
13-03-2005 09:00,0.1,1034,275,3,651,166,861,112,1060,601,49.9,0.7406,12.9
13-03-2005 10:00,0.3,1160,275,5,765,260,711,148,1134,962,47.3,0.7479,13.9
13-03-2005 11:00,1,1283,275,7.7,887,362,607,160,1238,1231,51.6,0.7931,13.5
13-03-2005 12:00,1.6,1387,275,10.1,981,415,535,164,1368,1396,56.2,0.8499,13.2
13-03-2005 13:00,1.4,1325,275,8.5,921,358,570,159,1345,1297,57.8,0.9292,14.2
13-03-2005 14:00,0.3,1057,275,2.8,641,170,803,110,1103,616,46.2,0.8989,17.2
13-03-2005 15:00,0.1,1078,275,3.3,668,130,855,82,1109,509,36.6,0.8406,19.9
13-03-2005 16:00,0.3,1159,275,5,762,177,742,102,1158,590,37.1,0.8399,19.7
13-03-2005 17:00,0.5,1195,275,5.6,795,233,710,119,1157,718,37.4,0.8122,19
13-03-2005 18:00,0.8,1217,275,7.1,861,282,642,135,1234,898,43.5,0.8055,16.4
13-03-2005 19:00,3.2,1542,275,16.7,1200,583,469,215,1520,1577,49.8,0.8458,15.1
13-03-2005 20:00,2.8,1407,275,12.5,1066,566,525,211,1397,1560,51,0.8507,14.8
13-03-2005 21:00,1,1189,275,6.6,837,323,665,172,1204,1208,51.6,0.8508,14.6
13-03-2005 22:00,0.9,1208,275,8.3,911,318,613,166,1245,1244,52.1,0.8121,13.7
13-03-2005 23:00,0.9,1207,275,7.1,861,336,649,168,1217,1181,55.6,0.8412,13.2
14-03-2005 00:00,0.4,1056,275,3.8,699,196,787,134,1085,828,55.9,0.8465,13.2
14-03-2005 01:00,0.4,1128,275,5.2,771,193,733,122,1178,923,62.1,0.8535,11.7
14-03-2005 02:00,0.3,1119,275,5.3,778,192,705,123,1187,1096,68.9,0.8388,9.9
14-03-2005 03:00,0.1,1077,275,3.8,701,147,761,104,1122,1106,68,0.8227,9.8
14-03-2005 04:00,0.1,1036,275,2.8,636,122,845,90,1084,976,71.9,0.8202,8.9
14-03-2005 05:00,0.8,1016,275,2.9,647,117,824,85,1090,937,74.5,0.8241,8.4
14-03-2005 06:00,1,1103,275,4.4,730,201,735,103,1139,1049,71,0.8299,9.2
14-03-2005 07:00,1.6,1176,275,7.5,880,318,634,127,1257,1180,67.6,0.8239,9.9
14-03-2005 08:00,3.5,1430,275,15.7,1169,658,481,163,1543,1514,64.4,0.8328,10.8
14-03-2005 09:00,4,1572,275,22.9,1374,680,411,155,1763,1771,61.7,0.8483,11.7
14-03-2005 10:00,3.5,1243,275,10.8,1006,497,572,170,1349,1395,51.9,0.8106,13.7
14-03-2005 11:00,1.6,1101,275,6.1,817,290,707,141,1157,1024,43.5,0.7988,16.3
14-03-2005 12:00,1.5,1103,275,7,857,230,681,123,1182,946,38.8,0.7883,17.9
14-03-2005 13:00,1.5,1116,275,7.1,859,215,670,124,1197,864,35.5,0.7876,19.3
14-03-2005 14:00,1.7,1141,275,8.1,904,226,646,126,1249,889,32.9,0.7672,20.1
14-03-2005 15:00,1.6,1151,275,7.7,885,240,660,128,1222,903,33,0.7625,20
14-03-2005 16:00,2.4,1263,275,10.8,1008,391,597,158,1308,1121,32.2,0.7526,20.2
14-03-2005 17:00,3.4,1324,275,14.4,1128,492,540,177,1441,1319,34.4,0.7436,18.9
14-03-2005 18:00,5.4,1533,275,25.4,1439,700,416,225,1799,1829,37.6,0.7624,17.9
14-03-2005 19:00,6.5,1626,275,29.1,1531,782,371,234,1937,2000,43.4,0.8168,16.7
14-03-2005 20:00,6.5,1639,275,28.3,1510,728,378,227,1904,2001,47.9,0.8573,15.9
14-03-2005 21:00,4,1346,275,14.2,1124,510,502,192,1490,1598,52.6,0.906,15.3
14-03-2005 22:00,2.1,1218,275,8.4,914,308,597,158,1291,1383,58.5,0.9146,13.7
14-03-2005 23:00,1.6,1166,275,7.5,880,248,631,149,1280,1238,62.8,0.9198,12.7
15-03-2005 00:00,1.5,1095,275,5.2,772,233,721,140,1175,1023,65,0.9193,12.2
15-03-2005 01:00,0.7,958,275,2.2,601,96,947,79,1054,659,61.2,0.9105,13
15-03-2005 02:00,0.7,960,275,2,582,90,933,69,1062,657,66.1,0.8738,11.1
15-03-2005 03:00,0.6,972,275,1.8,571,95,931,72,1063,764,69.8,0.8619,10.1
15-03-2005 04:00,0.5,911,275,1.1,508,68,1048,58,1005,667,61,0.8299,11.6
15-03-2005 05:00,0.4,923,275,1.2,516,75,1049,59,1002,667,64.5,0.7968,10.1
15-03-2005 06:00,0.6,981,275,2.4,610,145,867,88,1068,856,67.9,0.7969,9.3
15-03-2005 07:00,0.9,1038,275,3.8,701,185,760,110,1102,940,64.3,0.7934,10.1
15-03-2005 08:00,2.6,1370,275,14,1118,506,495,151,1459,1406,62.7,0.7909,10.4
15-03-2005 09:00,3.3,1471,275,18.9,1265,485,434,158,1655,1617,53.9,0.8036,13
15-03-2005 10:00,4,1447,275,15.6,1167,684,466,194,1514,1694,44.6,0.8242,16.4
15-03-2005 11:00,3.1,1329,275,13.2,1090,562,508,181,1401,1473,36.7,0.8044,19.1
15-03-2005 12:00,2.2,1197,275,10.3,989,357,577,161,1297,1087,30.6,0.7508,21
15-03-2005 13:00,2.1,1198,275,9.7,968,306,590,143,1264,945,27.6,0.7254,22.1
15-03-2005 14:00,2.2,1171,275,10,977,292,608,142,1234,905,25.5,0.6752,22.2
15-03-2005 15:00,1.9,1191,275,10.9,1011,305,620,146,1262,903,23.2,0.6665,23.6
15-03-2005 16:00,2.5,1213,275,12.3,1060,386,578,166,1292,1041,22.9,0.6571,23.6
15-03-2005 17:00,2.9,1258,275,14.2,1124,408,552,172,1363,1194,24.6,0.6736,22.8
15-03-2005 18:00,3.9,1413,275,21.6,1339,521,464,196,1611,1533,29.7,0.6973,20.3
15-03-2005 19:00,6.3,1610,275,30.9,1573,766,381,243,1890,1932,36,0.7345,18
15-03-2005 20:00,7.4,1710,275,33.5,1632,841,346,248,2028,2140,41.9,0.7759,16.4
15-03-2005 21:00,5.7,1515,275,19.9,1295,754,435,233,1615,1871,47.6,0.8003,14.9
15-03-2005 22:00,2.3,1199,275,8.4,916,350,613,174,1227,1435,49.6,0.7793,13.8
15-03-2005 23:00,1.5,1128,275,6.1,818,244,674,149,1156,1303,51.6,0.7765,13.2
16-03-2005 00:00,1.4,1108,275,5.7,798,221,694,134,1144,1199,56.9,0.7836,11.8
16-03-2005 01:00,1.1,1038,275,4,709,183,768,123,1087,1069,58,0.7818,11.4
16-03-2005 02:00,0.9,1004,275,2.9,646,166,823,111,1054,989,58,0.7742,11.3
16-03-2005 03:00,0.7,969,275,2,584,133,904,93,1021,899,59.6,0.7673,10.7
16-03-2005 04:00,0.6,938,275,1.7,559,147,942,97,1026,850,65.4,0.7532,9
16-03-2005 05:00,0.6,927,275,1.6,549,119,967,86,1008,828,68.9,0.7402,8
16-03-2005 06:00,0.8,977,275,3.3,673,179,830,99,1060,902,70.9,0.7358,7.5
16-03-2005 07:00,1,1011,275,3.6,685,178,823,99,1054,902,69.2,0.7238,7.6
16-03-2005 08:00,2.1,1228,275,10.2,984,390,588,129,1293,1222,64.3,0.7257,8.7
16-03-2005 09:00,4.2,1521,275,25.2,1434,579,404,161,1809,1784,54.3,0.7459,11.7
16-03-2005 10:00,4.3,1425,275,16,1178,735,468,202,1477,1761,42.2,0.7553,15.9
16-03-2005 11:00,3.2,1339,275,13.3,1094,568,509,200,1376,1634,34.7,0.7681,19.3
16-03-2005 12:00,2.8,1310,275,11.9,1046,487,552,194,1351,1527,27.3,0.7615,23.1
16-03-2005 13:00,2.4,1250,275,10.9,1012,343,585,173,1249,1192,20.8,0.6959,26.1
16-03-2005 14:00,2.5,1181,275,11,1015,351,617,169,1192,1023,17.9,0.6249,26.8
16-03-2005 15:00,2.9,1272,275,17.3,1220,417,533,188,1353,1251,16,0.6095,28.4
16-03-2005 16:00,3,1231,275,12.4,1064,509,618,211,1188,1082,15.1,0.5877,28.8
16-03-2005 17:00,3.6,1286,275,17.4,1223,573,529,210,1350,1348,15.6,0.5782,27.9
16-03-2005 18:00,3.5,1315,275,17.5,1225,518,509,193,1408,1365,20.6,0.6075,24.1
16-03-2005 19:00,4.8,1494,275,26.2,1460,641,420,227,1682,1827,28,0.6904,21
16-03-2005 20:00,4.4,1494,275,23.1,1381,544,422,223,1677,1879,38.8,0.8152,18.4
16-03-2005 21:00,4.9,1545,275,23.5,1390,582,423,229,1676,1915,42.9,0.8222,16.9
16-03-2005 22:00,2.9,1354,275,13.3,1094,407,517,194,1357,1705,45,0.7895,15.5
16-03-2005 23:00,2.1,1301,275,10.5,998,327,553,171,1283,1610,49.6,0.8049,14.3
17-03-2005 00:00,1.6,1144,275,6.3,826,221,661,147,1158,1300,48,0.7977,14.7
17-03-2005 01:00,1.2,1080,275,4.4,732,142,748,111,1087,1093,51.4,0.7821,13.3
17-03-2005 02:00,0.9,1013,275,3.3,671,123,817,104,1056,986,53.7,0.7793,12.6
17-03-2005 03:00,0.7,966,275,2,587,106,921,90,1017,846,56.8,0.7706,11.5
17-03-2005 04:00,0.7,959,275,1.9,578,100,909,81,1016,822,61.9,0.7631,10.1
17-03-2005 05:00,0.5,919,275,1.4,532,85,997,69,983,714,61.8,0.7523,9.8
17-03-2005 06:00,0.6,953,275,2.3,604,114,903,84,1020,838,64.3,0.7417,9
17-03-2005 07:00,1.3,1117,275,5.9,808,299,669,123,1178,1109,68.4,0.7324,7.9
17-03-2005 08:00,3.8,1485,275,18.9,1265,723,441,166,1647,1676,62.6,0.7444,9.5
17-03-2005 09:00,5.6,1583,275,26.1,1457,745,376,189,1808,1976,51,0.7704,13.2
17-03-2005 10:00,4.4,1448,275,16.2,1187,668,471,217,1490,1814,40.3,0.7717,16.9
17-03-2005 11:00,3,1294,275,10.8,1006,571,567,196,1296,1538,31.3,0.7617,20.8
17-03-2005 12:00,2.2,1269,275,11.1,1016,388,579,189,1273,1383,24.7,0.7407,24.3
17-03-2005 13:00,2,1247,275,10.2,985,323,581,174,1255,1184,22.6,0.7785,26.7
17-03-2005 14:00,2.2,1239,275,11.9,1045,312,559,161,1312,1094,21.7,0.7636,27.1
17-03-2005 15:00,2.1,1199,275,11.8,1041,320,574,158,1271,986,17.9,0.6769,28.3
17-03-2005 16:00,2.2,1216,275,10.9,1013,322,576,161,1277,967,20,0.7378,27.8
17-03-2005 17:00,1.9,1131,275,8.6,925,276,638,147,1158,831,19.4,0.6491,26.2
17-03-2005 18:00,2.7,1300,275,15,1149,341,530,165,1353,1182,24.4,0.6661,22.7
17-03-2005 19:00,3.9,1358,275,21.3,1331,531,459,214,1518,1523,29.3,0.686,20.2
17-03-2005 20:00,5.6,1492,275,24.8,1425,653,417,228,1690,1780,35.2,0.6907,17.3
17-03-2005 21:00,4.9,1413,275,18.4,1251,646,478,240,1504,1682,38.7,0.7023,16.1
17-03-2005 22:00,2.2,1210,275,9.1,943,333,611,188,1224,1390,44.5,0.7337,14.6
17-03-2005 23:00,1.9,1196,275,8.1,902,299,620,173,1185,1390,48.6,0.7555,13.7
18-03-2005 00:00,1.4,1101,275,5.9,809,224,690,150,1123,1201,52.2,0.7513,12.4
18-03-2005 01:00,1.3,1076,275,5.1,770,195,721,134,1093,1107,53.4,0.7414,11.9
18-03-2005 02:00,1.1,1040,275,4.5,736,209,740,132,1099,1050,58.4,0.7367,10.4
18-03-2005 03:00,0.9,989,275,3.2,667,168,824,117,1048,943,63.5,0.7268,8.9
18-03-2005 04:00,0.9,966,275,2.8,639,153,843,103,1033,903,65.9,0.7168,8.2
18-03-2005 05:00,0.7,912,275,2,587,140,922,99,1002,826,67.1,0.7074,7.7
